,name,headline,date,change
36,LG화학,"글로벌 증시, 새해 산뜻한 첫발…`1월효과` 기대",2017-01-03,1
37,LG화학,"[로봇뉴스]아모레퍼시픽_관련종목들 상승 우위, 화학업종 +1.04%",2017-01-03,1
38,LG화학,"코스피, 외국인·개인 '사자'에 2,030선 회복(종합)",2017-01-03,1
39,LG화학,"LG전자, 흡입력 강화한 '코드제로' 무선청소기 신제품 3종 공개",2017-01-03,1
40,LG화학,"왕이 중국 외교부장 ""사드 배치 늦춰지면 갈등국면 전환 노력""",2017-01-04,1
41,LG화학,"'동동 구리무'에서 올레드TV까지…LG그룹, 도전과 혁신의 70년",2017-01-04,1
42,LG화학,10대그룹 총수 빠진채 재계 신년인사회...메시지도 신뢰회복(종합),2017-01-04,1
43,LG화학,썰렁한 경제계 신년인사회...10대 그룹 총수 모두 불참,2017-01-04,1
44,LG화학,최순실게이트에 경제계 신년회 '썰렁'…10대그룹 총수 불참,2017-01-04,1
45,LG화학,2017년 경제계 신년인사회,2017-01-04,1
46,LG화학,"박진수 LG화학 부회장 “중국 배터리 사업, 크게 걱정없어”",2017-01-04,1
47,LG화학,"새해 한자리 모인 경제계, ""비장한 각오로 변화 일으켜야""",2017-01-04,1
48,LG화학,"[경제계 신년인사회]대통령·10대그룹 총수 모두 불참…""최순실 사태 여파""(종합)",2017-01-04,1
49,LG화학,"김종훈 한미글로벌 회장, ‘완벽을 향한 열정’ 책 펴내",2017-01-04,1
50,LG화학,"LG화학 부회장 ""中 배터리사업, 걱정 안해도 된다""",2017-01-04,1
51,LG화학,"[단독]LG화학, 中 '사드 보복'에 ""중국 생산 배터리, 해외로 돌린다""",2017-01-04,1
52,LG화학,CES 테마주 들썩...'코스닥 1월 효과' 이끄나,2017-01-04,1
53,LG화학,[창립 70주년 맞은 LG] 오늘의 LG 만든 3인의 회장은,2017-01-04,1
54,LG화학,"LG화학 부회장 ""中배터리사업 큰 걱정 안해""",2017-01-04,1
55,LG화학,"박진수 LG화학 부회장 ""中 배터리, 원만한 해결 기대""",2017-01-04,1
56,LG화학,"박진수 LG화학 부회장 ""중국 배터리 문제 대승적 해결 기대""",2017-01-04,1
57,LG화학,"[경제계 신년인사회]박진수 LG화학 부회장 ""中배터리, 걱정 안해도 된다""",2017-01-04,1
58,LG화학,"코스피, 외인·개인 동반매수 '강보합'… 2045.64 마감",2017-01-04,1
59,LG화학,"코스피, 투자자 매매 공방 속 강보합 마감",2017-01-04,1
60,LG화학,[미리보는 이데일리신문]정권 줄서는 '정치검사' 퇴출시켜야,2017-01-05,0
61,LG화학,박진수 LG화학 부회장 “바이오 경쟁력 높여야”,2017-01-05,0
62,LG화학,"LG화학 박진수 부회장 현장경영 ""바이오분야 글로벌 수준 도약""",2017-01-05,0
63,LG화학,박진수 LG화학 부회장 현장경영,2017-01-05,0
64,LG화학,"LG화학, 생명과학 품자마자 심평원 로비 관련 압수수색",2017-01-05,0
65,LG화학,'사드보복' 두얼굴의 中···野 의원은 만나고 정부 서한엔 묵묵부답,2017-01-05,0
66,LG화학,LG화학 박진수 부회장 ‘바이오 사업 챙기기’,2017-01-05,0
67,LG화학,"LG화학 박진수 ""올해는 제약바이오""",2017-01-05,0
68,LG화학,바이오사업 먼저 챙긴 LG화학,2017-01-05,0
69,LG화학,시총상위 우선주에 투자하는 최초의 ETF 등장,2017-01-05,0
70,LG화학,"[마감시황]코스피, 기관 매도세에 하락 마감…美금리인상 우려↑",2017-01-05,0
71,LG화학,"[시황종합]코스피, 약보합... 코스닥 두달만에 640대 회복",2017-01-05,0
72,LG화학,"[포토]박진수 LG화학 부회장 ""글로벌 바이오기업 도약하자""",2017-01-05,0
73,LG화학,"[마감]'美금리인상 빨라질라'…코스피, 사흘만에 뒷걸음질",2017-01-05,0
74,LG화학,박진수 부회장 “올해 바이오 경쟁력 올리자”,2017-01-05,0
75,LG화학,"""LG화학 올해 화두는 바이오""…박진수 부회장 6일 오송 방문",2017-01-05,0
76,LG화학,[주식정보]5일 상장사 공시현황,2017-01-05,0
77,LG화학,"LG화학 ""바이오, 미래 성장 동력""… 박진수 부회장 `현장 챙기기` 주목",2017-01-05,0
78,LG화학,"국내 기관들, 올해 들어 '차·화·정' 쓸어 담아",2017-01-05,0
79,LG화학,"코스피, 기관 '팔자'에 약보합... 한진해운 19% 강세",2017-01-05,0
80,LG화학,"[핫이슈-LG전자 6년만에 적자] LG, 스마트폰이 발목...선택·집중으로 '환골...",2017-01-06,0
81,LG화학,[CEO풍향계] 연임 의사 표명 황창규ㆍ시무식 대신 현장 소통 김도진,2017-01-06,0
82,LG화학,"[시황종합]코스피, 삼성전자 실적호조에 2050선 턱밑",2017-01-06,0
83,LG화학,[마감]'땡큐 삼성전자' 코스피 하루만에 반등…2050선 목전,2017-01-06,0
84,LG화학,[친절한 바이오] 美 제약 시장을 뚫는 신약…전망은?,2017-01-06,0
85,LG화학,[친절한 바이오] 美 제약 시장을 뚫는 신약…전망은?,2017-01-06,0
86,LG화학,"코스피, 외인 '사자' 2050대 진입 시도... 삼성電 1% 상승",2017-01-06,0
87,LG화학,[제약 2017 전망]신약개발 실패에도 제약사들 연구개발비 안줄인다,2017-01-06,0
88,LG화학,비상하는 정유·화학株.. 4분기 '깜짝실적' 기대감,2017-01-09,0
89,LG화학,"권영수 LG유플러스 부회장 ""버라이즌과 산업용IoT 협력""",2017-01-09,0
90,LG화학,[알아봅시다] 달콤한 향 어떻게 만들어질까?,2017-01-09,0
91,LG화학,[빅데이터MSI]시장심리지수 톱5…롯데쇼핑·삼성전자 상승 마감,2017-01-09,0
92,LG화학,"코스피, 기관 매도로 '약보합'… 2048.78 마감",2017-01-09,0
93,LG화학,"[시황종합]코스피, 삼성電 최고가에도 기관 '팔자' 약보합",2017-01-09,0
94,LG화학,삼성SDI 中 배터리 공장 2월 독일 수출...中 전기차 보조금 대상 전면 재조정,2017-01-09,0
95,LG화학,"""LG화학·삼성SDI 中 배터리 공장 가동률 10%도 안돼""",2017-01-09,0
96,LG화학,[국고처 최승욱] 종목상담-LG화학(051910),2017-01-09,0
97,LG화학,‘20분 충전 500㎞ 주행’ 배터리 셀 선봬,2017-01-09,0
98,LG화학,"코스피, 기관 '팔자'에 횡보... 삼성電 최고가 187.3만원",2017-01-09,0
99,LG화학,"[로봇뉴스]LG화학, ""드디어 시작된 BO…"" 매수(유지)-SK증권",2017-01-09,0
100,LG화학,"[Stock & Bond] 정유·석유화학업종, 새해도 ‘맑음’…롯데케미칼·SK이노...",2017-01-09,0
101,LG화학,"[재계,정공법인사]오너가 책임경영 vs 전문경영인 50대·부회장 전성시대",2017-01-09,0
102,LG화학,"[취재파일] 텅텅 빈 제조업…""기업 팔 비틀어 돈을 뜯을까요, 일자리를 만들까요""",2017-01-09,0
103,LG화학,CES 스타 ‘전기차·자율주행차’…수혜주를 찾아라,2017-01-09,0
104,LG화학,[빅데이터MSI]시장심리 톱5…롯데쇼핑·삼성전자·영진약품·LG생활건강·신한지주,2017-01-09,0
105,LG화학,코스피 보합... 삼성電 사상최고가 184.2만원,2017-01-09,0
106,LG화학,"[로봇뉴스]롯데케미칼_주가와 투자심리는 보통, 거래량은 약세",2017-01-09,0
107,LG화학,"[개장시황]코스피, 개인·외인 매수에 '상승' 출발…2050선 강보합",2017-01-09,0
108,LG화학,"LG화학, ‘젊은 꿈을 키우는 화학캠프’ 개최",2017-01-10,1
109,LG화학,"LG화학, 중학생 초청 화학캠프",2017-01-10,1
110,LG화학,"LGD, OLED 조명사업 '매출 1조원 시대' 연다",2017-01-10,1
111,LG화학,[브리핑]한미약품 공채 外,2017-01-10,1
112,LG화학,"LG화학, 중학생 400명 초청 '젊은 꿈 키우는 화학캠프'",2017-01-10,1
113,LG화학,"LG화학, 신년 첫 사회봉사 '꿈 키우는 화학캠프' 개최",2017-01-10,1
114,LG화학,"코스피, 기관 매도세에 '약보합'… 2045.12 마감",2017-01-10,1
115,LG화학,"[시황종합]코스피, 기관 차익실현에 약보합",2017-01-10,1
116,LG화학,"[마감시황]코스피, 기관 팔자에 이틀째 숨고르기…삼성전자 '최고가'",2017-01-10,1
117,LG화학,"[마감]코스피, 기관 '팔자'에 발목…이틀째 숨고르기",2017-01-10,1
118,LG화학,"[시황종합]코스피, 기관 '팔자' 폭탄에 2040선 중반으로",2017-01-10,1
119,LG화학,"LG화학, 1월 정수기·방향제 직접 만드는 화학캠프",2017-01-10,1
120,LG화학,"""땡큐 OPEC"" 석화업계, 4분기 깜짝 실적 예고",2017-01-10,1
121,LG화학,"코스피, 기관 '팔자'에 약세... 코스닥 604선 하회",2017-01-10,1
122,LG화학,LG화학 ‘화학캠프’ 사회공헌으로 새해 포문 열다,2017-01-10,1
123,LG화학,‘생큐’인플레…‘반·디·화’삼형제 화색,2017-01-10,1
124,LG화학,수출·생산 對中의존도 축소… ‘차이나 리스크’ 탈출 작전,2017-01-10,1
125,LG화학,"LG화학, ‘젊은 꿈을 키우는 화학캠프’ 개최",2017-01-10,1
126,LG화학,"LG화학, 중학생 초청 `화학캠프`",2017-01-10,1
127,LG화학,'젊은 꿈 키우는 화학캠프',2017-01-10,1
128,LG화학,화학·은행주 대량 담고 제약·바이오주 덜어냈다,2017-01-11,1
129,LG화학,볼트EV 흥행조짐에 미소 짓는 LG화학,2017-01-11,1
130,LG화학,"코스피 '반도체 랠리'…외국인, 11일 연속 매수",2017-01-11,1
131,LG화학,"삼성전자·SK하이닉스 상승랠리 지속, 2,070선 장 마감",2017-01-11,1
132,LG화학,코스피 2070선 회복…반도체·철강株 힘입어 '방긋',2017-01-11,1
133,LG화학,"청주시·LG화학·테크윈, 에너지 신산업 발전 MOU",2017-01-11,1
134,LG화학,"코스피, 외국인 매수세로 상승… 2075.17 마감",2017-01-11,1
135,LG화학,제약업계 새해 맞아 해외에서 재도약 노려,2017-01-11,1
136,LG화학,"[마켓뷰] 코스피, 1년반만에 2070선 돌파…실적 기대주 급등",2017-01-11,1
137,LG화학,코스피 1년 반만에 2070선…삼성電 200만원 눈앞,2017-01-11,1
138,LG화학,"코스피, 2070선 회복…외국인 11거래일 순매수",2017-01-11,1
139,LG화학,"정부, '화장품 사드보복' 한중 FTA 공식안건 검토(종합)",2017-01-11,1
140,LG화학,"[마감시황]코스피, 외국인 11거래일 연속 '사자'에 2,070선 중반 급도약",2017-01-11,1
141,LG화학,"[마감]코스피, 2070선 회복…IT '끌고' 철강 '밀고'",2017-01-11,1
142,LG화학,"[시황종합]""생큐 삼성전자"" 코스피 1년6개월새 최고",2017-01-11,1
143,LG화학,"코스피, 외국인 4800억대 순매수로 1년7개월만에 최고가",2017-01-11,1
144,LG화학,"코스피, 삼성전자 효과에 2070 돌파…1년6개월여 만에 '최고치'",2017-01-11,1
145,LG화학,"[마감시황]코스피, 1년6개월 만에 2070선 돌파…삼성전자 '최고가'",2017-01-11,1
146,LG화학,한중FTA공동위 '무역보복' 격전지되나…화장품·배터리 문제화,2017-01-11,1
147,LG화학,[fnRASSI]LG화학(051910) 현재 5.05% ↑,2017-01-11,1
148,LG화학,"석화업계, 2016년 호실적 ""올해엔 투자 확대""(종합)",2017-01-12,1
149,LG화학,"박진수 LG화학 부회장 ""중국 배터리 사업 문제 없다""",2017-01-12,1
150,LG화학,"박진수 LG화학 부회장 ""중국 배터리 공장 원활...수요 많고 다양""",2017-01-12,1
151,LG화학,"""파리 기후협약 이행할 것"" 석화업계, 체질개선 다짐",2017-01-12,1
152,LG화학,"허수영 석화협회장 ""경영체질 개선 통해 중장기 체력 확보해야""",2017-01-12,1
153,LG화학,"허수영 석화협회 회장 ""올해 경쟁력 기르기 위해 체질 개선 나서야""",2017-01-12,1
154,LG화학,"석화업계 ""올해 글로벌 불확실성 대비해 새로운 먹거리 찾아야""",2017-01-12,1
155,LG화학,"허수영 석유화학協 회장 ""작년 최대 경영실적..체질 개선 노력""",2017-01-12,1
156,LG화학,"허수영 석유화학협회장 ""경쟁력 위해 중장기 체질 개선해야""",2017-01-12,1
157,LG화학,종합상사들 중동行 러시…SK네트웍스 사업부신설,2017-01-12,1
158,LG화학,"유가상승 업은 석유업계 ""올해도 호황""",2017-01-12,1
159,LG화학,"‘핫 아이템’으로 부상한 전기자전거, 그 오해와 진실",2017-01-12,1
160,LG화학,"유가 따라 오른 화학株, 상승세 이어갈까",2017-01-12,1
161,LG화학,화장품 사드보복 한중FTA 안건 채택 무산..'뒷북 대응'(종합),2017-01-12,1
162,LG화학,[마켓뷰] 2090 앞둔 코스피…다음 목표는 전고점 2173.41,2017-01-12,1
163,LG화학,"`1월 옵션 만기` 코스피, 삼성전자 최고가 경신에 2080선 돌파",2017-01-12,1
164,LG화학,"[시황종합]코스피, 2080선 돌파... 삼성전자 또 최고가",2017-01-12,1
165,LG화학,"[마감]코스피, 외국인 바스켓 매수 지속…2080선 회복",2017-01-12,1
166,LG화학,"코스피, 1년 6개월여 만에 2080선 돌파…삼성전자 최고가 행진",2017-01-12,1
167,LG화학,"[마감시황]코스피, 1년6개월만에 2080선 돌파…삼성電 최고가",2017-01-12,1
168,LG화학,중국 `한국산 배터리 전기차 보조금 못줘`…한-중 FTA 공동위에서 `지속 논의`...,2017-01-13,0
169,LG화학,"정부, '사드보복' 문제제기..中 ""화장품 차별 아냐""(종합)",2017-01-13,0
170,LG화학,"한중 통상당국, 6시간 만났는데…돌아온 것은 원론적 답변 뿐",2017-01-13,0
171,LG화학,"정부, '사드보복' 문제제기..中 ""화장품 차별 아냐""",2017-01-13,0
172,LG화학,[KBS 공감토론] 주간경제포커스 “비상등이 켜진 설 명절 물가와 유턴기업 지원법...,2017-01-13,0
173,LG화학,"한중 FTA 공동위 종료..정부 ""사드보복 이의제기""",2017-01-13,0
174,LG화학,"[마감]코스피, 사흘 만에 하락…반도체株 '쉬어가자'",2017-01-13,0
175,LG화학,"[시황종합]코스피, 외인 매도에 2080선 하회... 삼성電 3.45% 약세",2017-01-13,0
176,LG화학,"코스피, 외국인·개인 매도세에 2070선 하락 마감…삼성電 3.4%↓",2017-01-13,0
177,LG화학,"불황 대비해 선제적 대응…석화업계 CEO ""올해 M&A 검토""",2017-01-13,0
178,LG화학,"정유·화학주 실적기대감, 주가 고점 vs 매수시기",2017-01-13,0
179,LG화학,"코스피, 외인' 팔자'에 2080선 하회... 삼성電 3% 약세",2017-01-13,0
180,LG화학,"코스피, 2070선서 지지부진…삼성전자·SK하이닉스 '약세'",2017-01-13,0
181,LG화학,"한국 ‘겨냥’ 비관세장벽, 절반이 중국···사드 이후 높아졌나",2017-01-13,0
182,LG화학,"코스피, 외인 매도·삼성전자 하락에 2070선 후퇴…코스닥은 상승",2017-01-13,0
183,LG화학,"'한국 겨냥' 비관세장벽, 절반이 중국발",2017-01-13,0
184,LG화학,"'한국 겨냥'한 비관세장벽, 절반이 '중국발(發)'",2017-01-13,0
185,LG화학,"코스피, 2080선 하회...삼성전자 2%대 하락",2017-01-13,0
186,LG화학,"최중경 회장 ""회계부정은 일종의 살인행위""(종합)",2017-01-13,0
187,LG화학,"코스피, 차익실현 매물에 약세…2070선 개장",2017-01-13,0
188,LG화학,코스피·코스닥 '이재용 영장' 충격에 동반 하락(종합),2017-01-16,0
189,LG화학,대기업도 일자리 감축…구조조정 조선업 '직격탄'(종합),2017-01-16,0
190,LG화학,[투데이포커스] '반도체·화학·철강' 대표주를 주목하라,2017-01-16,0
191,LG화학,지수추종서 종목투자로…입맛 달라진 외국인,2017-01-16,0
192,LG화학,LG화학 여수공장 '젊은꿈을 키우는 화학캠프',2017-01-16,0
193,LG화학,LG화학 여수공장 '젊은꿈을 키우는 화학캠프',2017-01-16,0
194,LG화학,LG화학 '젊은꿈을 키우는 화학캠프',2017-01-16,0
195,LG화학,오늘의 증시 일정 (1월 17일),2017-01-16,0
196,LG화학,"[기획] 소재부품기업, 中 굴기에 한숨",2017-01-16,0
197,LG화학,올해도 외국인·기관 `쌍끌이株` 믿어볼까,2017-01-16,0
198,LG화학,"유일호 ""中 사드보복 논란…국제규범 어긋나는 문제는 적극 대처""",2017-01-16,0
199,LG화학,[iR52 장영실상] LG화학 / 친환경 유화중합 PVC,2017-01-16,0
200,LG화학,"LG화학 여수공장, '젊은 꿈을 키우는 화학캠프' 진행",2017-01-16,0
201,LG화학,오늘의 메모 [1월 17일],2017-01-16,0
202,LG화학,[마감시황] 삼성전자 '오너리스크' 숨고르기 들어간 코스피..2060선 마감,2017-01-16,0
203,LG화학,"[마감시황] 코스피, 이재용 구속영장 충격에 2,060선 후퇴",2017-01-16,0
204,LG화학,"코스피, 외국인 매도세에 0.61%↓… 2064.17 마감",2017-01-16,0
205,LG화학,"코스피, 이재용 영장청구 충격에 2,060선 후퇴(종합)",2017-01-16,0
206,LG화학,"코스피, 2060선 하락 마감…'이재용 구속영장 청구에 삼성전자 급락'",2017-01-16,0
207,LG화학,"[마감]코스피, 이틀연속 '숨고르기'..삼성電 2% '하락'",2017-01-16,0
208,LG화학,"현대차·LG, 1조원 안팎 납품대금 선지급",2017-01-17,0
209,LG화학,중 `한한령`에 미 `투자압박` 거센데 `게이트`까지 손발 묶인 산업계,2017-01-17,0
210,LG화학,특검확대 오너리스크↑…삼성·SK·롯데·CJ '빨간불'(종합),2017-01-17,0
211,LG화학,"정부·업계, 사드보복 '긴급 회의'..""中에 이의제기""(종합)",2017-01-17,0
212,LG화학,'현대차그룹 1조80억·LG 9200억' 협력사 대금 조기집행,2017-01-17,0
213,LG화학,"LG, 협력사 납품대금 9200억 설 앞두고 조기 지급",2017-01-17,0
214,LG화학,"현대차·LG, 설 연휴 전 협력사 대금 조기 지급",2017-01-17,0
215,LG화학,중국 전기차 인허가 때 배터리 규범인증 연계 안한다...새 규정 7월 시행,2017-01-17,0
216,LG화학,"정부-업계 사드보복 '긴급 회의'..""中에 이의제기""(상보)",2017-01-17,0
217,LG화학,"현대차·LG, 납품대금 빨리준다",2017-01-17,0
218,LG화학,"현대차·LG ""협력사 대금 먼저""…명절 앞두고 2조 조기 지급",2017-01-17,0
219,LG화학,"재계, 설 앞두고 협력자 대금 조기 지급",2017-01-17,0
220,LG화학,"현대차-LG, 설 전에 협력사 납품대금 조기 지급",2017-01-17,0
221,LG화학,<아경TV> 외국인 구매 패턴의 변화... 가장 많이 산 종목을 보니?,2017-01-17,0
222,LG화학,"[마켓뷰] 코스피, IT 등 주도주에서 태양광?금융으로 순환매",2017-01-17,0
223,LG화학,"현대車·LG, 설 전에 납품대금 2조원 푼다",2017-01-17,0
224,LG화학,여수 수산시장 화재 복구·상인 돕기 후원금 줄이어,2017-01-17,0
225,LG화학,"코스피, 삼성전자 반등에 2,070선 회복",2017-01-17,0
226,LG화학,설 앞두고 현대차 1조 LG 9천억 등 협력사대금 조기 지급,2017-01-17,0
227,LG화학,"LG, 협력회사 납품대금 9200억 설 전 조기지급",2017-01-17,0
228,LG화학,"삼성, 美·中 수출 스텝 꼬일라",2017-01-18,0
229,LG화학,"""파트너십 맺은 해외 제약사만 30여곳""···개방형 혁신의 장인",2017-01-18,0
230,LG화학,“파트너십 맺은 해외 제약사만 30여곳”···개방형 혁신의 장인,2017-01-18,0
231,LG화학,갤럭시S8 공개 임박…대형 화면·음성 비서 빅스비 등 '편의성' 확대,2017-01-18,0
232,LG화학,"[마감시황]코스피, 외인 매도 속 2,070선 턱걸이 마감",2017-01-18,0
233,LG화학,"코스피, 약보합 마감…트럼프 취임 앞두고 긴장",2017-01-18,0
234,LG화학,"[마켓뷰] 코스피, 2070선 사수…화학株 울고 유통株 웃었다",2017-01-18,0
235,LG화학,"[마감]코스피, 글로벌 불확실성에 '하락'..기관 버팀목 2070선 지지",2017-01-18,0
236,LG화학,"코스피, 내우외환에도 2,070선 가까스로 방어",2017-01-18,0
237,LG화학,"[시황종합]코스피, 대내외 불확실성에 2070선 턱걸이",2017-01-18,0
238,LG화학,"코스피, 대내외 불확실성에 2070 턱걸이 마감…원·달러 7.8원↓",2017-01-18,0
239,LG화학,"[마감시황]코스피, 외인· 개인 '팔자'에 소폭 하락…2070선 턱걸이",2017-01-18,0
240,LG화학,"석유화학株 주가 '훈풍', '장밋빛 미래' 계속되나",2017-01-18,0
241,LG화학,"[오후시황]코스피, 외인 매도 속 약세 지속",2017-01-18,0
242,LG화학,"'오락가락' 코스피, 2070선 턱걸이…코스닥은 상승 전환",2017-01-18,0
243,LG화학,"LG화학 여수공장, 수산시장 피해복구 성금 3억1000만원 전달",2017-01-18,0
244,LG화학,車·전자·철강 ‘흐림’ 정유화학·의약 ‘맑음’,2017-01-18,0
245,LG화학,"코스피, 2070선 회복…외국인·기관 사자 전환",2017-01-18,0
246,LG화학,"LG화학, 필러 이브아르 '차세대 세계일류상품' 선정",2017-01-18,0
247,LG화학,"[마켓뷰] 코스피, 2060선으로 밀렸다가 회복…환율 리스크 커져",2017-01-18,0
248,LG화학,‘재벌 2인자’들이 다보스로 간 까닭은,2017-01-19,0
249,LG화학,“과거의 성공방식 과감하게 벗어나야”,2017-01-19,0
250,LG화학,"구본준, LG CEO들과 1박2일 전략회의",2017-01-19,0
251,LG화학,구본준 LG 부회장 “R&D·제조 혁신 등 경쟁력 제고해야”,2017-01-19,0
252,LG화학,작년 M&A시장 `풍요속 빈곤`,2017-01-19,0
253,LG화학,"구본준 LG 부회장 ""70살 LG, 과거 성공방식은 잊어라""",2017-01-19,0
254,LG화학,"""제조혁신·R&D역량 강화로 위기극복 해야""",2017-01-19,0
255,LG화학,구본준 LG 부회장 “지속성장 위해 제대로 된 혁신활동 필요”,2017-01-19,0
256,LG화학,"구본준 LG 부회장 ""낡은 틀 깨고 사업구조 고도화 혁신""",2017-01-19,0
257,LG화학,"구본준 부회장, 첫 글로벌 CEO 전략회의 주재…美 공장건설 의견 들어",2017-01-19,0
258,LG화학,[빅데이터MSI]시장심리지수 톱5…SK·현대상선·LG생활건강 상승 마감,2017-01-19,0
259,LG화학,"구본준 LG 부회장 ""사업구조 고도화 등 경영혁신 활동 必""",2017-01-19,0
260,LG화학,구본준 부회장 'LG 지속성장 위한 혁신활동' 강조,2017-01-19,0
261,LG화학,"구본준 LG 부회장 ""과거의 성공·방식 얽매이지 말고 혁신하라""",2017-01-19,0
262,LG화학,"코스피, 하루 만에 소폭 반등… 삼성그룹주 강세",2017-01-19,0
263,LG화학,"LG, 글로벌 CEO 전략회의 실시",2017-01-19,0
264,LG화학,"구본준 LG 부회장, 40여명 CEO와 20시간 마라톤 회의",2017-01-19,0
265,LG화학,"구본준 LG 부회장 ""제품 차별화·생산 효율화로 경쟁력·수익성 강화해야""",2017-01-19,0
266,LG화학,창립 70주년···'영속 기업위한 R&D·생산 혁신' 들고나온 구본준,2017-01-19,0
267,LG화학,"구본준 ㈜LG 부회장 ""경영환경 어느때보다 어려워…R&D와 제조 강화로 돌파""",2017-01-19,0
268,LG화학,구본무 회장 “100년 영속 기업 토대 만들자”,2017-01-20,0
269,LG화학,"[국세청 '보증수수료 과세 논란] 4000억 수수료 과세소송…국세청 ""세금 깎아줄...",2017-01-20,0
270,LG화학,"코스피, 트럼프 취임 앞두고 삼성전자 등 하락세",2017-01-20,0
271,LG화학,"구본무 회장 ""고강도 쇄신과 경영혁신으로 신뢰와 존경 받는 기업 되자""",2017-01-20,0
272,LG화학,코스피 달굴 실적개선주 찾아볼까,2017-01-20,0
273,LG화학,구본무 LG회장 “100년 이상 영속하는 기업 토대 만들자”,2017-01-20,0
274,LG화학,"코스피, 외국인 매도세에 0.35%↓… 2065.61 마감",2017-01-20,0
275,LG화학,"[마감시황]코스피, 트럼프 취임 앞두고 경계심리 발동.. 2070선 무너져",2017-01-20,0
276,LG화학,"구본무 LG회장 ""사업 고도화 속도내자""",2017-01-20,0
277,LG화학,"[마감시황]코스피, 트럼프 취임 앞두고 숨고르기…2065.61 마감",2017-01-20,0
278,LG화학,"[마감]코스피, 외국인 매도세에 2070선 '하회'..트럼프 '경계감'",2017-01-20,0
279,LG화학,"증권가, 어닝시즌 목전..우수기업 목표주가 줄줄이 상향",2017-01-20,0
280,LG화학,"[시황종합]코스피, 트럼프 경계감 2060대 후퇴... 롯데株 동반상승",2017-01-20,0
281,LG화학,"[마감시황]코스피, 개인·기관 매수세에 2,060선 사수",2017-01-20,0
282,LG화학,"코스피, 2,060선 후퇴…트럼프 취임 '눈치보기'",2017-01-20,0
283,LG화학,[로봇뉴스]코스피와 코스닥 일제히 마이너스권 마감,2017-01-20,0
284,LG화학,"구본무 회장 ""70년 LG, 변화와 혁신으로 영속 기업 되자""",2017-01-20,0
